order_item_id,order_id,product_id,quantity
7391,2454,55,3
7392,2454,10,4
7393,2454,40,4
7394,2454,94,4
7395,2455,93,4
7396,2455,60,4
7397,2455,94,4
7398,2456,52,3
7399,2456,44,1
7400,2456,77,1
7401,2457,94,2
7402,2458,36,2
7403,2458,108,4
7404,2458,62,2
7405,2459,28,1
7406,2460,58,2
7407,2460,112,1
7408,2460,32,3
7409,2461,34,3
7410,2461,59,3
7411,2462,37,2
7412,2462,14,2
7413,2462,3,4
7414,2463,119,4
7415,2463,111,3
7416,2463,64,1
7417,2464,10,2
7418,2464,65,1
7419,2464,87,2
7420,2465,69,3
7421,2465,105,2
7422,2465,11,3
7423,2466,71,1
7424,2466,78,3
7425,2466,42,1
7426,2466,44,2
7427,2467,59,2
7428,2467,45,2
7429,2467,98,2
7430,2467,80,1
7431,2468,94,1
7432,2469,17,2
7433,2469,91,3
7434,2469,78,2
7435,2470,108,1
7436,2471,116,1
7437,2471,25,3
7438,2471,38,4
7439,2471,12,1
7440,2472,26,1
7441,2472,109,3
7442,2472,7,2
7443,2473,58,4
7444,2474,47,3
7445,2474,79,3
7446,2474,71,4
7447,2474,39,4
7448,2475,16,2
7449,2475,101,1
7450,2475,72,2
7451,2476,40,1
7452,2476,88,1
7453,2476,11,4
7454,2476,120,1
7455,2477,115,2
7456,2478,19,2
7457,2478,54,2
7458,2478,106,1
7459,2478,65,4
7460,2478,119,3
7461,2479,107,4
7462,2479,80,2
7463,2479,73,1
7464,2479,100,2
7465,2480,45,2
7466,2481,81,2
7467,2481,59,2
7468,2481,7,1
7469,2481,91,1
7470,2481,26,4
7471,2482,104,4
7472,2482,25,1
7473,2482,72,2
7474,2483,43,1
7475,2484,71,2
7476,2484,4,3
7477,2484,23,1
7478,2485,58,3
7479,2485,103,1
7480,2485,52,1
7481,2486,65,3
7482,2486,43,2
7483,2486,56,1
7484,2486,51,1
7485,2486,89,4
7486,2487,72,4
7487,2487,63,4
7488,2487,68,3
7489,2487,66,4
7490,2487,119,2
7491,2488,114,2
7492,2488,119,1
7493,2489,72,1
7494,2489,49,3
7495,2490,79,2
7496,2490,2,3
7497,2490,28,1
7498,2490,66,3
7499,2490,3,3
7500,2491,76,1
7501,2492,40,2
7502,2492,57,2
7503,2493,82,3
7504,2493,8,2
7505,2494,104,3
7506,2495,105,4
7507,2495,81,3
7508,2495,68,4
7509,2495,96,2
7510,2496,116,1
7511,2496,22,2
7512,2496,92,2
7513,2496,69,2
7514,2496,1,3
7515,2497,55,3
7516,2497,69,4
7517,2497,94,4
7518,2498,103,4
7519,2498,71,3
7520,2498,29,3
7521,2499,46,2
7522,2499,82,1
7523,2500,81,4
7524,2500,21,3
7525,2500,119,4
7526,2500,65,3
7527,2500,90,1
